WOHT_WT_Female_LPS_A_TIMESTAMP,WOHT_WT_Female_LPS_A_AVG,WOHT_WT_Male_B_AVG,WOHT_WT_Female_LPS_B_AVG,WOHT_Hom_Male_A_AVG,WOHT_Hom_Male_B_AVG,WOHT_Hom_Female_LPS_B_AVG,WOHT_Hom_Female_LPS_A_AVG,WOHT_WT_Male_A_AVG
2026-03-24 07:12:00.007000+00:00,0.0,0.9502923976608184,0.219298245614035,0.0,0.0,0.5847953216374269,0.0121832358674463,0.1823761246882368
2026-03-24 07:13:00.025000+00:00,0.0,0.0363901018922852,0.3457059679767103,0.0,0.0,0.9582726831635128,0.0,0.0
2026-03-24 07:14:00.162000+00:00,0.0,0.2558479532163742,0.2923976608187134,0.0,0.0,0.0,0.012130033964095,0.0
2026-03-24 07:15:00.004000+00:00,0.0,0.0,0.2911208151382824,0.0,0.0,0.5482456140350876,0.0,0.0
2026-03-24 07:16:00.047000+00:00,0.0181950509461426,0.0,0.6030701754385964,0.0,0.0,0.8248423095584667,0.0,0.0
2026-03-24 07:17:00.115000+00:00,0.0181950509461426,0.0182748538011695,0.2729257641921397,0.0,0.0,0.7035419699175157,0.0,0.012130033964095
2026-03-24 07:18:00.131000+00:00,0.0,0.1455604075691411,0.5094614264919942,0.0,0.0,1.3888888888888886,0.1218323586744639,0.0
2026-03-24 07:19:00.070000+00:00,0.0,0.0,0.0363901018922852,0.0181950509461426,0.0,1.0917030567685588,0.4609412906356138,0.0
2026-03-24 07:20:00.070000+00:00,0.0,0.0,0.1455604075691411,0.0181950509461426,0.0,1.5405143134400776,0.3275109170305676,0.0
2026-03-24 07:21:00.009000+00:00,0.0,0.0909752547307132,0.2010233918128654,0.0181950509461426,0.2558479532163742,0.5116959064327485,0.4488112566715187,0.0
2026-03-24 07:22:00.024000+00:00,0.0,0.0181950509461426,0.2001455604075691,0.0181950509461426,0.1637554585152838,1.522904483430799,0.5360623781676414,0.0
2026-03-24 07:23:00.107000+00:00,0.0,0.0,0.0,0.1279239766081871,0.0909752547307132,0.1576904415332362,0.4002911208151383,0.0
2026-03-24 07:24:00.191000+00:00,0.0,0.0,0.0,0.0182748538011695,0.2010233918128654,0.5116959064327485,0.5116959064327485,0.0
2026-03-24 07:25:00.211000+00:00,0.0,0.0181950509461426,0.0363901018922852,0.0730994152046783,0.1273653566229985,2.062105773896167,0.3881610868510432,0.0
2026-03-24 07:26:00.154000+00:00,0.0548245614035087,0.0730994152046783,0.0913742690058479,0.0363901018922852,0.2911208151382823,1.7056530214424948,0.0,0.0
2026-03-24 07:27:00.046000+00:00,0.0181950509461426,0.0,0.3457059679767103,0.0363901018922852,0.254810516101024,0.982532751091703,0.1576904415332363,0.0
2026-03-24 07:28:00.066000+00:00,0.0,0.0,0.0,0.0181950509461426,0.0181950509461426,1.0721247563352825,0.280214424951267,0.0
2026-03-24 07:29:00.121000+00:00,0.0,0.0,0.0,0.3289473684210526,0.0181950509461426,0.1334303736050461,0.0,0.0
2026-03-24 07:30:00.081000+00:00,0.0,0.0,0.0,0.982532751091703,0.0,0.0970402717127608,0.0,0.0
2026-03-24 07:31:00.139000+00:00,0.0,0.0,0.3457059679767103,0.6030701754385964,0.0,0.9381091617933722,0.0243664717348927,0.012130033964095
